"","year","age","maritl","education","region","jobclass","health","health_ins","logwage","wage","race_cat","high_wage"
"2635",2008,38,2,4,2,2,1,2,4.7481880270062,115.375038556391,0,1
"2636",2005,33,1,2,2,1,1,2,4.30102999566398,73.7757432746946,1,1
"2637",2009,43,1,2,2,1,1,1,3.60205999132796,36.6737041960799,0,1
"2639",2008,55,2,4,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"2640",2005,24,1,3,2,2,2,2,4.30319605742049,73.9357192871731,1,1
"2641",2008,41,2,4,2,2,2,1,5.17609125905568,176.989650489877,0,2
"2642",2009,37,4,4,2,2,1,2,4.77815125038364,118.884359339886,0,1
"2643",2005,42,2,3,2,2,1,1,4.90308998699194,134.705375118879,0,2
"2644",2004,25,1,4,2,2,2,1,4.50514997831991,90.4819133566401,0,1
"2645",2005,45,2,5,2,2,2,1,5,148.413159102577,0,2
"2646",2009,40,2,1,2,1,2,1,4.39794000867204,81.2832532842527,0,1
"2647",2004,43,2,5,2,2,2,1,4.8750612633917,130.982177377461,0,2
"2648",2006,50,2,3,2,1,2,1,5.17609125905568,176.989650489877,0,2
"2649",2003,42,1,2,2,2,1,1,4.41497334797082,82.6796372966372,0,1
"2650",2003,38,2,2,2,1,1,1,4.88081359228079,131.737801155001,0,2
"2651",2006,44,4,1,2,1,2,1,4.41497334797082,82.6796372966372,0,1
"2652",2007,19,1,3,2,1,1,2,3.72427586960079,41.4412130349115,0,1
"2653",2004,44,1,3,2,2,2,1,4.76342799356294,117.146816914805,0,1
"2654",2003,26,1,1,2,1,2,1,4.30102999566398,73.7757432746946,0,1
"2655",2005,54,2,2,2,1,1,1,4.46239799789896,86.6951548289402,0,1
"2656",2006,32,2,4,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"2657",2008,49,2,4,2,2,2,1,4.95424250943933,141.77517233318,0,2
"2658",2005,35,2,1,2,1,2,2,4.26007138798508,70.8150386167557,0,1
"2659",2007,34,2,1,2,2,2,2,4.27875360095283,72.1504556815713,0,1
"2660",2003,23,1,1,2,1,2,2,4,54.5981500331442,0,1
"2662",2006,54,2,5,2,2,1,1,4.30102999566398,73.7757432746946,0,1
"2663",2003,31,2,3,2,2,2,2,4.93951925261862,139.703071527658,1,2
"2664",2006,47,2,4,2,2,2,2,5.07918124604763,160.642475408263,0,2
"2665",2003,48,4,2,2,1,1,2,3.17609125905568,23.9529444789965,0,1
"2666",2005,48,2,4,2,2,1,1,4.7481880270062,115.375038556391,0,1
"2667",2004,35,2,2,2,2,1,2,4.74036268949424,114.475713290347,0,1
"2668",2006,55,2,5,2,2,2,1,4.84509804001426,127.115743812184,0,1
"2669",2004,35,2,5,2,2,2,1,4.92427928606188,137.590142766506,0,2
"2671",2003,27,1,2,2,2,2,2,3.14736710779379,23.2747040516601,1,1
"2672",2007,64,2,2,2,2,2,1,4.50514997831991,90.4819133566401,0,1
"2673",2003,52,4,2,2,1,1,1,4.30102999566398,73.7757432746946,0,1
"2674",2007,47,5,1,2,2,2,2,4.41497334797082,82.6796372966372,1,1
"2675",2003,26,1,2,2,1,2,2,4.04139268515823,56.9055391446732,0,1
"2676",2005,41,2,1,2,1,2,2,4.85733249643127,128.680488220624,0,1
"2677",2009,22,1,2,2,1,2,1,4.31806333496276,75.0431540173515,0,1
"2678",2004,76,2,3,2,1,1,2,4.30102999566398,73.7757432746946,0,1
"2679",2006,46,2,2,2,1,1,1,4.68274058133502,108.065830309718,0,1
"2680",2006,39,2,3,2,1,1,1,4.81291335664286,123.089699847943,1,1
"2681",2006,39,2,5,2,1,2,1,5.62689955920852,277.79948020565,0,2
"2682",2004,23,1,3,2,1,1,1,4.30102999566398,73.7757432746946,0,1
"2683",2006,49,2,3,2,1,2,1,4.81954393554187,123.908567597957,0,1
"2684",2009,44,2,1,2,1,1,2,4.47712125471966,87.9810327856054,0,1
"2685",2006,20,1,2,2,1,2,2,4.25527250510331,70.4760196469445,0,1
"2686",2005,43,2,5,2,2,2,1,5.62618633492728,277.601417511009,0,2
"2687",2006,42,2,4,2,2,2,1,5,148.413159102577,0,2
"2688",2009,46,2,4,2,2,2,1,4.74036268949424,114.475713290347,0,1
"2689",2009,33,1,4,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"2690",2003,62,2,5,2,2,2,1,5.59198011410292,268.266292012557,0,2
"2691",2006,38,2,3,2,2,1,1,4.8750612633917,130.982177377461,0,2
"2692",2005,43,2,4,2,1,2,2,4.69897000433602,109.833985642199,0,1
"2693",2005,46,4,4,2,2,2,1,5.62618633492728,277.601417511009,0,2
"2694",2006,18,1,2,2,1,2,2,4.30102999566398,73.7757432746946,0,1
"2695",2009,63,2,5,2,2,1,2,5.59061783348625,267.901086855275,0,2
"2696",2006,43,1,5,2,1,2,1,4.78532983501077,119.74085129618,1,1
"2697",2009,44,2,4,2,2,2,1,4.95424250943933,141.77517233318,0,2
"2698",2008,53,1,3,2,2,1,1,4.85400223312699,128.252661096619,1,1
"2699",2008,58,1,1,2,2,1,1,4.50514997831991,90.4819133566401,0,1
"2700",2003,23,1,4,2,1,2,2,4.34242268082221,76.8936025176112,0,1
"2701",2004,50,2,4,2,2,2,1,4.84509804001426,127.115743812184,0,1
"2702",2004,35,1,5,2,2,2,1,4.77815125038364,118.884359339886,0,1
"2703",2006,38,2,5,2,2,1,1,5.30102999566398,200.543262324662,0,2
"2704",2004,36,2,2,2,1,1,1,4.47712125471966,87.9810327856054,0,1
"2705",2005,32,2,5,2,2,2,1,5,148.413159102577,0,2
"2706",2003,56,2,5,2,2,2,1,5.59198011410292,268.266292012557,0,2
"2707",2005,41,2,3,2,2,2,2,4.47712125471966,87.9810327856054,0,1
"2708",2004,40,1,2,2,1,1,2,4.60205999132796,99.6894636984864,0,1
"2709",2004,26,1,4,2,1,2,2,4.41497334797082,82.6796372966372,0,1
"2710",2006,26,2,2,2,2,2,1,4.8750612633917,130.982177377461,0,2
"2711",2008,47,4,4,2,2,2,1,4.69019608002851,108.874525834712,0,1
"2712",2007,25,1,4,2,2,2,2,4,54.5981500331442,1,1
"2713",2006,58,2,3,2,2,1,2,5.73518995947785,309.5717712662,1,2
"2714",2008,57,2,2,2,2,2,2,4.41500675395383,82.6823993373301,0,1
"2715",2003,30,1,1,2,2,2,2,4.08813608870055,59.6286455536557,0,1
"2716",2007,44,2,4,2,2,2,1,5.11394335230684,166.324941233877,0,2
"2717",2009,29,2,2,2,1,2,2,4.38021124171161,79.8549003093467,0,1
"2718",2007,51,2,4,2,1,1,2,4.77815125038364,118.884359339886,0,1
"2719",2006,37,2,1,2,1,2,2,4.53147891704226,92.8958447894966,0,1
"2721",2009,34,2,1,2,1,2,2,4.25527250510331,70.4760196469445,0,1
"2722",2003,50,2,5,2,2,2,1,4.79239168949825,120.589436530402,0,1
"2723",2005,38,2,2,2,1,2,1,5.07918124604763,160.642475408263,0,2
"2724",2008,55,2,4,2,2,2,1,5.14612803567824,171.765132627508,0,2
"2725",2003,27,1,3,2,1,1,1,4.79239168949825,120.589436530402,0,1
"2726",2007,39,2,3,2,1,2,1,4.90308998699194,134.705375118879,0,2
"2727",2007,54,2,3,2,1,1,1,5,148.413159102577,0,2
"2728",2008,55,4,5,2,2,1,1,4.86332286012046,129.453644576625,0,2
"2729",2003,49,2,3,2,2,1,2,4.90308998699194,134.705375118879,1,2
"2730",2003,42,2,1,2,1,1,2,4.04139268515823,56.9055391446732,0,1
"2731",2005,39,2,4,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"2732",2003,32,1,2,2,1,2,1,4.2211533219547,68.111994065327,0,1
"2733",2005,39,2,3,2,1,2,1,4.85733249643127,128.680488220624,0,1
"2734",2003,50,2,5,2,2,2,1,4.90308998699194,134.705375118879,0,2
"2735",2004,47,2,2,2,1,2,2,4.54406804435028,94.0727147457005,0,1
"2736",2003,40,1,3,2,1,2,2,4.47712125471966,87.9810327856054,0,1
"2737",2006,51,1,3,2,2,2,1,4.77815125038364,118.884359339886,0,1
"2739",2007,53,4,3,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"2740",2005,54,2,3,2,2,2,1,4.77815125038364,118.884359339886,0,1
"2741",2009,51,2,4,2,2,2,1,4.51851393987789,91.6992261117042,0,1
"2742",2008,33,2,5,2,1,2,2,4.90308998699194,134.705375118879,0,2
"2743",2008,55,2,4,2,1,2,2,4.84509804001426,127.115743812184,0,1
"2744",2003,44,2,5,2,1,2,1,4.61278385671974,100.764272842107,0,1
"2745",2009,30,2,3,2,1,2,1,4.66275783168157,105.927810775063,0,1
"2747",2007,26,2,2,2,1,1,2,4.60205999132796,99.6894636984864,0,1
"2749",2004,43,2,5,2,1,2,1,5.09691001300806,163.515863976238,0,2
"2750",2004,43,1,3,2,1,2,1,4.41497334797082,82.6796372966372,1,1
"2751",2008,44,2,2,2,1,2,1,4.38021124171161,79.8549003093467,0,1
"2752",2006,32,1,4,2,1,2,2,3.90308998699194,49.5553381215226,0,1
"2755",2006,51,2,1,2,1,2,1,4.61909333062674,101.402052302992,0,1
"2756",2007,42,2,3,2,2,1,2,4.56110138364906,95.6888119067371,0,1
"2757",2003,60,2,5,2,1,1,1,4.77815125038364,118.884359339886,0,1
"2758",2004,36,2,2,2,1,1,2,4.34242268082221,76.8936025176112,0,1
"2759",2006,47,2,3,2,1,2,1,4.77815125038364,118.884359339886,0,1
"2760",2004,60,2,3,2,2,1,1,4.92941892571429,138.299126920883,0,2
"2761",2003,22,1,2,2,1,2,2,4,54.5981500331442,0,1
"2762",2005,41,1,2,2,1,2,2,4.17609125905568,65.1108537153447,1,1
"2763",2003,56,4,4,2,1,2,2,4.69897000433602,109.833985642199,0,1
"2764",2003,44,2,2,2,1,2,1,4.30102999566398,73.7757432746946,0,1
"2765",2005,49,2,4,2,1,2,1,4.66275783168157,105.927810775063,0,1
"2766",2006,45,2,4,2,2,2,1,4.75587485567249,116.265324062503,0,1
"2767",2003,25,1,3,2,1,2,2,4.54406804435028,94.0727147457005,0,1
"2768",2007,52,2,3,2,1,1,1,4.77815125038364,118.884359339886,0,1
"2769",2003,30,2,5,2,2,2,1,5,148.413159102577,0,2
"2770",2009,29,2,2,2,1,2,2,4.65321251377534,104.921506533664,0,1
"2771",2007,23,2,4,2,2,2,1,4.38021124171161,79.8549003093467,0,1
"2772",2007,48,4,2,2,2,2,1,4.69019608002851,108.874525834712,0,1
"2773",2009,44,2,2,2,2,2,2,4.69897000433602,109.833985642199,0,1
"2774",2003,62,2,4,2,1,2,1,4.84509804001426,127.115743812184,0,1
"2775",2006,33,2,5,2,1,2,1,5.02118929906994,151.591484239814,0,2
"2776",2008,51,2,2,2,2,1,1,4.66275783168157,105.927810775063,0,1
"2777",2006,36,2,5,2,2,2,2,5.30102999566398,200.543262324662,0,2
"2778",2005,23,2,2,2,1,1,2,4.07918124604763,59.0970640815891,0,1
"2779",2003,51,4,2,2,1,2,1,4.23044892137827,68.7480877337669,0,1
"2780",2008,47,2,4,2,1,2,1,5.17609125905568,176.989650489877,0,2
"2781",2003,34,1,2,2,2,1,1,4.64345267648619,103.90247060316,0,1
"2782",2004,34,2,2,2,2,2,1,4.41497334797082,82.6796372966372,0,1
"2783",2009,43,2,5,2,2,1,1,5.30102999566398,200.543262324662,0,2
"2784",2006,43,5,3,2,2,2,1,4.6232492903979,101.82435207568,0,1
"2785",2009,40,1,4,2,1,1,1,5.09691001300806,163.515863976238,0,2
"2786",2005,59,2,2,2,2,1,2,4.65321251377534,104.921506533664,0,1
"2787",2008,53,2,2,2,1,2,2,4.69897000433602,109.833985642199,0,1
"2788",2004,32,2,2,2,2,2,1,4.65321251377534,104.921506533664,0,1
"2789",2008,48,2,2,2,1,2,1,4.68124123737559,107.903923866876,0,1
"2790",2008,37,1,5,2,2,2,2,5.20411998265593,182.020620963512,0,2
"2791",2006,20,1,3,2,2,2,2,4.31806333496276,75.0431540173515,1,1
"2792",2004,32,2,2,2,2,2,2,4.11394335230684,61.1875264339915,0,1
"2793",2004,40,1,2,2,1,2,1,4.44715803134222,85.3839403789827,0,1
"2794",2004,48,2,3,2,2,1,1,4.81885905297563,123.823733834101,0,1
"2795",2005,43,2,4,2,2,1,1,5.17609125905568,176.989650489877,0,2
"2797",2003,55,2,5,2,2,2,2,5.59198011410292,268.266292012557,0,2
"2798",2008,38,1,2,2,1,1,1,4.49415459401844,89.4924795180001,0,1
"2799",2006,52,2,2,2,1,1,1,4.53147891704226,92.8958447894966,0,1
"2800",2003,40,2,5,2,2,1,2,4.84509804001426,127.115743812184,0,1
"2801",2005,29,2,5,2,2,2,1,4.7481880270062,115.375038556391,0,1
"2802",2007,45,2,4,2,2,2,1,4.87507284442347,130.983694295002,0,2
"2804",2005,50,2,4,2,1,2,1,5.20411998265593,182.020620963512,0,2
"2805",2003,50,2,5,2,2,2,1,4.96848294855393,143.808556824369,0,2
"2807",2003,30,2,2,2,1,1,2,4.14612803567824,63.1888610037461,0,1
"2808",2005,56,4,3,2,2,2,1,4.32221929473392,75.3556793180091,1,1
"2810",2004,43,2,4,2,2,2,1,4.65321251377534,104.921506533664,0,1
"2811",2005,67,2,3,2,2,1,1,4.81291335664286,123.089699847943,1,1
"2812",2005,50,2,2,2,2,2,1,4.7160033436348,111.720849360989,0,1
"2813",2005,49,2,3,2,2,2,1,4.7160033436348,111.720849360989,0,1
"2814",2004,50,2,2,2,1,1,1,4.47712125471966,87.9810327856054,0,1
"2815",2004,59,2,4,2,2,2,1,4.9712758487381,144.210761166057,1,2
"2816",2007,51,2,3,2,1,2,1,4.76342799356294,117.146816914805,0,1
"2817",2005,39,2,2,2,1,2,1,4.36172783601759,78.3924668009837,0,1
"2818",2009,54,2,3,2,1,1,1,4.60205999132796,99.6894636984864,1,1
"2819",2004,55,2,3,2,2,2,1,4.81291335664286,123.089699847943,0,1
"2820",2005,45,2,3,2,1,2,2,4.84509804001426,127.115743812184,0,1
"2821",2003,54,2,3,2,2,2,1,4.93449845124357,139.00340805947,0,2
"2822",2008,23,1,2,2,1,2,1,4.84509804001426,127.115743812184,0,1
"2823",2003,74,3,4,2,2,1,2,4.25527250510331,70.4760196469445,1,1
"2824",2005,52,2,2,2,1,2,2,4.69897000433602,109.833985642199,0,1
"2825",2005,25,1,2,2,1,2,2,4.26007138798508,70.8150386167557,0,1
"2826",2008,45,1,1,2,1,2,2,4.25527250510331,70.4760196469445,0,1
"2827",2004,37,2,3,2,2,2,1,5.17609125905568,176.989650489877,0,2
"2828",2005,55,2,3,2,1,2,1,4.73239375982297,113.567089569751,0,1
"2829",2004,25,1,1,2,1,2,1,4.41497334797082,82.6796372966372,0,1
"2830",2008,66,2,4,2,1,2,1,5,148.413159102577,0,2
"2831",2007,47,1,4,2,2,2,1,5.08278537031645,161.222495456794,1,2
"2832",2005,36,2,4,2,1,2,1,4.84509804001426,127.115743812184,1,1
"2833",2004,63,2,2,2,2,1,1,4.90308998699194,134.705375118879,0,2
"2834",2003,44,2,4,2,1,2,1,5.07918124604763,160.642475408263,0,2
"2835",2009,37,2,5,2,2,2,1,5.59061783348625,267.901086855275,0,2
"2836",2006,32,1,4,2,1,2,1,4.65321251377534,104.921506533664,0,1
"2837",2004,43,2,3,2,2,2,1,4.90308998699194,134.705375118879,0,2
"2838",2009,37,2,4,2,2,2,1,4.81291335664286,123.089699847943,0,1
"2839",2009,26,1,2,2,1,2,2,4.20411998265593,66.9616443217359,0,1
"2840",2004,39,2,3,2,2,2,1,4.51851393987789,91.6992261117042,0,1
"2841",2008,45,2,5,2,2,2,1,5.07918124604763,160.642475408263,0,2
"2842",2009,40,1,4,2,1,2,1,4.91907809237607,136.876367635184,1,2
"2843",2006,51,2,5,2,2,2,1,5.03342375548695,153.457515308961,0,2
"2844",2009,52,2,2,2,1,2,2,4.11394335230684,61.1875264339915,1,1
"2845",2007,43,2,2,2,1,2,1,4.17609125905568,65.1108537153447,0,1
"2846",2005,52,2,4,2,1,2,1,4.74036268949424,114.475713290347,0,1
"2847",2005,50,1,5,2,2,2,1,5.20411998265593,182.020620963512,0,2
"2848",2005,54,2,4,2,2,2,2,4.74036268949424,114.475713290347,0,1
"2849",2004,28,2,2,2,1,2,1,4.57978359661681,97.4932940453934,0,1
"2850",2003,28,2,2,2,1,2,1,4.91907809237607,136.876367635184,0,2
"2852",2009,45,4,2,2,1,2,1,4.39794000867204,81.2832532842527,0,1
"2853",2003,34,4,2,2,2,2,2,4.30102999566398,73.7757432746946,0,1
"2854",2006,73,2,2,2,2,1,1,4.77815125038364,118.884359339886,1,1
"2855",2009,31,1,2,2,1,1,1,4.73239375982297,113.567089569751,0,1
"2856",2005,29,1,3,2,1,2,1,4.50514997831991,90.4819133566401,0,1
"2857",2008,40,2,5,2,2,2,1,5.07918124604763,160.642475408263,0,2
"2858",2003,38,2,5,2,2,2,1,5.19033169817029,179.528092196451,0,2
"2859",2004,42,2,3,2,1,2,1,4.99563519459755,147.766776237856,0,2
"2860",2007,50,2,2,2,2,2,1,4.47712125471966,87.9810327856054,0,1
"2861",2008,51,2,2,2,1,2,1,4.07809415040641,59.0328548279404,0,1
"2862",2009,40,5,2,2,2,2,1,4.67577834167408,107.316063157849,0,1
"2863",2008,25,1,4,2,2,2,2,3.90308998699194,49.5553381215226,0,1
"2864",2009,47,4,4,2,1,2,1,4.9731278535997,144.47808766541,0,2
"2865",2009,27,2,3,2,2,2,1,4.39794000867204,81.2832532842527,0,1
"2866",2003,53,4,4,2,1,1,2,4.40226138245468,81.6352686511494,0,1
"2867",2004,67,2,1,2,2,2,1,4.47712125471966,87.9810327856054,1,1
"2869",2003,44,2,4,2,1,2,1,4.47712125471966,87.9810327856054,1,1
"2870",2004,33,1,1,2,1,2,2,4.39794000867204,81.2832532842527,0,1
"2871",2004,29,1,3,2,1,2,1,4.49136169383427,89.2428846644714,0,1
"2872",2003,32,1,5,2,2,2,1,4.73719264270474,114.113394510116,0,1
"2873",2009,27,1,2,2,2,2,1,4.65321251377534,104.921506533664,0,1
"2874",2003,40,2,2,2,2,2,1,4.72427586960079,112.6488963421,0,1
"2875",2008,36,4,2,2,2,2,2,4.04139268515823,56.9055391446732,0,1
"2876",2003,48,1,2,2,2,2,1,4.47712125471966,87.9810327856054,1,1
"2877",2004,56,2,3,2,2,2,1,4.77815125038364,118.884359339886,0,1
"2878",2004,24,2,1,2,1,2,2,4.84509804001426,127.115743812184,0,1
"2880",2008,34,2,2,2,1,2,2,4.68124123737559,107.903923866876,0,1
"2881",2007,61,2,3,2,2,2,2,5.64100585131578,281.745970551857,0,2
"2882",2004,38,2,2,2,1,2,2,3.8750612633917,48.185650217039,0,1
"2883",2007,55,3,4,2,1,1,1,4.84509804001426,127.115743812184,0,1
"2884",2005,70,2,4,2,2,1,2,3.91907809237607,50.3540016352083,0,1
"2885",2003,24,1,2,2,1,1,1,4.39794000867204,81.2832532842527,0,1
"2886",2006,22,5,1,2,1,2,2,4.31806333496276,75.0431540173515,0,1
"2887",2007,38,4,4,2,2,2,1,4.65321251377534,104.921506533664,1,1
"2888",2004,29,2,3,2,1,2,2,4.38021124171161,79.8549003093467,0,1
"2889",2006,30,2,3,2,2,2,1,4.8750612633917,130.982177377461,0,2
"2890",2007,38,2,5,2,2,2,1,5.14612803567824,171.765132627508,0,2
"2891",2007,49,5,3,2,2,2,1,4.57978359661681,97.4932940453934,0,1
"2892",2009,71,2,2,2,1,2,1,4.5910646070265,98.5993438603892,0,1
"2893",2005,32,2,2,2,1,2,2,4.43136376415899,84.0459576539924,0,1
"2895",2004,32,2,2,2,2,2,1,4.26007138798508,70.8150386167557,0,1
"2896",2006,33,1,3,2,2,2,1,4.41497334797082,82.6796372966372,0,1
"2897",2003,40,2,2,2,1,2,1,4.30102999566398,73.7757432746946,0,1
"2898",2005,25,1,2,2,2,2,1,4.35024801833416,77.4976813877358,1,1
"2899",2003,36,5,3,2,2,1,2,4.51851393987789,91.6992261117042,1,1
"2900",2003,46,2,2,2,1,1,2,4.95424250943933,141.77517233318,0,2
"2901",2009,59,2,5,2,2,2,2,4.54032947479087,93.7216739620469,0,1
"2902",2003,49,1,5,2,1,1,2,4.96378782734556,143.134940811134,0,2
"2903",2005,41,2,3,2,1,2,1,4.51851393987789,91.6992261117042,0,1
"2905",2009,59,2,3,2,2,2,2,4.47712125471966,87.9810327856054,1,1
"2906",2004,27,1,1,2,1,1,2,4.33713966272456,76.4884433977401,0,1
"2907",2006,30,2,2,2,1,2,2,4.27230584440209,71.6867436659172,0,1
"2908",2005,54,2,2,2,2,2,1,4.47712125471966,87.9810327856054,1,1
"2909",2005,31,1,5,2,2,2,1,4.38916608436453,80.5731997057359,0,1
"2910",2007,34,2,5,2,2,2,1,5.09691001300806,163.515863976238,0,2
"2911",2007,47,2,2,2,1,2,1,4.68124123737559,107.903923866876,0,1
"2912",2003,40,2,5,2,2,2,1,4.89209460269048,133.232350826567,0,2
"2913",2007,29,1,2,2,1,2,2,4.30102999566398,73.7757432746946,0,1
"2914",2003,58,2,1,2,1,1,1,4.47712125471966,87.9810327856054,0,1
"2915",2006,41,2,2,2,1,2,1,4.77923563167586,119.013345237399,0,1
"2916",2004,56,2,2,2,2,1,1,4.62621714578763,102.127000914639,0,1
"2917",2008,52,2,2,2,1,1,1,4.91907809237607,136.876367635184,0,2
"2918",2003,53,2,3,2,1,1,1,4.77815125038364,118.884359339886,0,1
"2919",2003,37,4,2,2,2,1,1,4.17609125905568,65.1108537153447,0,1
"2920",2009,30,1,3,2,1,2,2,4.54406804435028,94.0727147457005,1,1
"2921",2004,35,2,2,2,2,2,1,4.92941892571429,138.299126920883,0,2
"2922",2006,40,2,4,2,1,1,1,4.77815125038364,118.884359339886,0,1
"2925",2005,37,2,5,2,2,2,1,4.90308998699194,134.705375118879,0,2
"2926",2005,39,2,2,2,1,2,2,5.6903298930171,295.991249982471,0,2
"2927",2009,62,2,2,2,2,1,1,4.69897000433602,109.833985642199,0,1
"2928",2007,47,2,3,2,2,1,1,4.65321251377534,104.921506533664,0,1
"2929",2003,51,2,5,2,1,2,1,5,148.413159102577,0,2
"2930",2006,47,4,2,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"2931",2003,28,1,4,2,1,2,1,4.77815125038364,118.884359339886,0,1
"2932",2005,65,2,2,2,1,1,1,4.56110138364906,95.6888119067371,0,1
"2933",2005,42,2,2,2,2,2,1,4.74036268949424,114.475713290347,0,1
"2934",2007,58,2,2,2,1,1,1,4.65321251377534,104.921506533664,0,1
"2935",2007,32,2,3,2,2,2,1,4.6232492903979,101.82435207568,0,1
"2936",2003,34,2,5,2,2,2,1,4.98677173426625,146.462838515063,0,2
"2937",2007,49,2,2,2,2,2,2,4.38021124171161,79.8549003093467,0,1
"2938",2008,39,2,5,2,2,2,1,4.97772360528885,145.143601176911,0,2
"2939",2008,44,2,4,2,1,1,1,4.33605927786635,76.4058510654515,0,1
"2940",2009,38,1,3,2,1,2,2,4.43136376415899,84.0459576539924,0,1
"2941",2008,48,2,5,2,2,2,1,4.7481880270062,115.375038556391,0,1
"2942",2006,47,2,2,2,1,2,1,4.66275783168157,105.927810775063,0,1
"2944",2005,27,5,1,2,1,2,1,4.38021124171161,79.8549003093467,0,1
"2945",2004,42,2,4,2,2,2,1,4.64345267648619,103.90247060316,0,1
"2946",2004,30,4,2,2,1,2,1,4.48855071650044,88.9923771888426,0,1
"2947",2007,31,2,5,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"2948",2007,29,2,4,2,2,2,1,4.72427586960079,112.6488963421,0,1
"2949",2006,53,4,5,2,1,2,1,4.92941892571429,138.299126920883,0,2
"2950",2009,37,2,1,2,1,2,2,4.23044892137827,68.7480877337669,0,1
"2951",2007,48,2,3,2,2,2,2,4.69423655022735,109.315320019967,0,1
"2952",2009,56,4,5,2,2,2,1,5,148.413159102577,0,2
"2953",2003,44,2,3,2,1,2,1,4.60205999132796,99.6894636984864,0,1
"2954",2004,63,2,4,2,2,2,1,4.77085201164214,118.019753340006,0,1
"2955",2003,25,2,4,2,1,2,1,4.17609125905568,65.1108537153447,0,1
"2956",2003,31,2,4,2,2,1,2,4.54406804435028,94.0727147457005,0,1
"2957",2003,51,2,2,2,1,1,1,4.5910646070265,98.5993438603892,0,1
"2958",2007,25,1,2,2,1,2,1,4.47712125471966,87.9810327856054,0,1
"2959",2007,50,2,3,2,2,2,1,4.60205999132796,99.6894636984864,0,1
"2960",2006,34,2,2,2,1,1,2,4.69019608002851,108.874525834712,0,1
"2961",2004,20,1,3,2,1,2,1,4.41497334797082,82.6796372966372,0,1
"2962",2007,30,1,2,2,2,2,1,4.49415459401844,89.4924795180001,0,1
"2963",2009,40,2,3,2,1,1,1,4.57978359661681,97.4932940453934,0,1
"2964",2006,34,2,2,2,1,1,2,4.04139268515823,56.9055391446732,0,1
"2965",2004,57,2,2,2,2,1,1,4.17609125905568,65.1108537153447,0,1
"2966",2007,42,2,2,2,2,1,1,4.49415459401844,89.4924795180001,1,1
"2967",2003,30,1,3,2,1,2,2,4.43136376415899,84.0459576539924,0,1
"2968",2003,37,1,3,2,1,2,1,4.54406804435028,94.0727147457005,0,1
"2969",2008,50,2,2,2,1,1,1,4.44715803134222,85.3839403789827,1,1
"2970",2009,26,1,3,2,1,2,1,4.36172783601759,78.3924668009837,0,1
"2973",2009,22,1,2,2,2,2,2,4.47712125471966,87.9810327856054,0,1
"2974",2005,54,2,2,2,1,2,1,5.06369355759581,158.173662250538,0,2
"2975",2003,46,2,2,2,1,2,1,4.77815125038364,118.884359339886,1,1
"2976",2008,51,2,2,2,2,2,1,4.61909333062674,101.402052302992,0,1
"2977",2006,35,1,3,2,1,2,2,4.07918124604763,59.0970640815891,0,1
"2978",2007,49,2,2,2,2,1,2,4.44715803134222,85.3839403789827,0,1
"2979",2003,53,2,2,2,1,2,1,4.47712125471966,87.9810327856054,0,1
"2980",2009,61,2,3,2,1,1,1,5.07918124604763,160.642475408263,0,2
"2981",2007,40,2,1,2,2,2,2,4.25527250510331,70.4760196469445,1,1
"2982",2003,52,2,1,2,2,1,2,3.86593266819319,47.7477845118713,0,1
"2983",2005,40,2,4,2,1,2,1,4.8750612633917,130.982177377461,0,2
"2984",2003,56,2,1,2,2,2,1,4.44715803134222,85.3839403789827,0,1
"2985",2008,39,2,2,2,2,2,2,4.60205999132796,99.6894636984864,0,1
"2986",2007,30,2,2,2,1,2,1,4.54200334750398,93.8786834850373,0,1
"2987",2003,58,2,3,2,1,2,1,4.8750612633917,130.982177377461,0,2
"2989",2007,51,2,5,2,2,2,1,4.83695673705955,126.085057289999,0,1
"2990",2008,32,1,4,2,2,2,1,5,148.413159102577,0,2
"2991",2009,50,2,2,2,1,2,2,4.88649072517248,132.487821126123,1,2
"2992",2003,26,1,3,2,1,2,2,4.77815125038364,118.884359339886,1,1
"2993",2007,35,2,1,2,1,1,2,4.69897000433602,109.833985642199,0,1
"2994",2006,31,2,2,2,2,2,1,4.63346845557959,102.870246933215,0,1
"2995",2009,31,2,4,2,2,2,1,4.89320675305985,133.380607661416,0,2
"2996",2008,44,2,3,2,1,2,1,5.04139268515823,154.68529299563,0,2
"2997",2007,30,2,2,2,1,2,2,4.60205999132796,99.6894636984864,0,1
"2998",2005,27,2,1,2,1,1,2,4.19312459835446,66.2294082943902,1,1
"2999",2005,27,1,3,2,1,2,1,4.47712125471966,87.9810327856054,0,1
"3000",2009,55,5,2,2,1,1,1,4.50514997831991,90.4819133566401,0,1
